GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,Output_pct_4,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4,capex1,capex2,capex3,fuel_cost1,fuel_cost2,fuel_cost3,fixed_ops1,fixed_ops2,fixed_ops3,var_ops1,var_ops2,var_ops3
ct_fe_66_2-c,66,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_66_3-c,66,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_74_2-c,74,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_78_1-c,78,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_78_3-c,78,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_79_1-c,79,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_79_2-c,79,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_79_3-c,79,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_81_1-c,81,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_81_2-c,81,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_81_3-c,81,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_90_1-c,90,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_90_2-c,90,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_90_3-c,90,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_91_1-c,91,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_91_2-c,91,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_91_3-c,91,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_93_2-c,93,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_98_1-c,98,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_98_2-c,98,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_98_3-c,98,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_99_1-c,99,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_99_2-c,99,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_99_3-c,99,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_107_2-c,107,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_107_3-c,107,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_110_2-c,110,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_110_3-c,110,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_111_1-c,111,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_111_2-c,111,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_112_1-c,112,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_112_2-c,112,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_112_3-c,112,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_113_1-c,113,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_113_2-c,113,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_113_3-c,113,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_115_1-c,115,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_115_2-c,115,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_115_3-c,115,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_118_1-c,118,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_118_2-c,118,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_118_3-c,118,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
